pid, bhid, bhhsize, bage, doby, bsex, race, racel, yr2uk4, bmastat, bnchild, bnkids, bnch02, bnch34, bnch511, bnch1215, bjbstat, degree, resp_sec_5cat_b, parent_sec_5cat_b, bvote1, bvote2, bvote4, bvote5, bvote6, bvote7, bvote8, borgm, borgma, borgmb, borgmj, borgaf, borgmg, 
94455187, 52460011, 5, 36, 1956, female, white, inapplic, inapplic, married, 3, 3, 3, none, 1, 1, employed, 1, IV, II/IIIa, yes, inapplic, conserva, not very, fairly i, can't vo, conserva, no, not ment, not ment, not ment, not ment, member v, 
65085285, 52460011, 5, 35, 1957, male, white, inapplic, inapplic, married, 3, 3, 3, none, 1, 1, employed, 1, VII/IIIb, II/IIIa, yes, inapplic, conserva, not very, very int, no, conserva, yes, not ment, not ment, member s, not ment, not ment, 
2944220, 61980360, 2, 60, 1932, female, white, inapplic, inapplic, married, 0, none, none, none, none, none, retired, 1, II/IIIa, IV, yes, inapplic, conserva, not very, not very, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
71315791, 20390918, 4, 26, 1966, male, white, white br, inapplic, married, 2, 2, 2, 1, none, 1, unemploy, 1, VII/IIIb, V/VI, no, yes, labour, not very, fairly i, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
47155965, 20390918, 4, 23, 1969, female, white, white br, inapplic, married, 2, 2, 2, 1, none, 1, family c, 0, VII/IIIb, V/VI, no, no, none, not at  a, not at a, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
10954240, 34231297, 3, 59, 1933, female, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 1, V/VI, VII/IIIb, yes, inapplic, labour, fairly s, fairly i, no, labour, yes, not ment, member t, not ment, not ment, not ment, 
58774247, 34231297, 3, 58, 1933, male, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 1, II/IIIa, II/IIIa, no, no, none, not at  a, fairly i, can't vo, labour, yes, not ment, member t, not ment, not ment, not ment, 
48616022, 34231297, 3, 22, 1970, female, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 0, II/IIIa, II/IIIa, proxy re, proxy re, none, not at  a, not at a, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
4855697, 85191265, 3, 28, 1964, female, white, white br, inapplic, separate, 2, 2, none, none, 1, 2, employed, 0, V/VI, V/VI, no, no, none, not at  a, not at a, yes, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
88524302, 85931360, 3, 57, 1935, female, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 1, IV, V/VI, no, yes, conserva, not very, fairly i, can't vo, conserva, yes, not ment, not ment, not ment, active r, not ment, 
72904362, 85931360, 3, 55, 1937, female, white, inapplic, inapplic, married, 0, none, none, none, none, none, self-emp, 1, IV, V/VI, yes, inapplic, conserva, not very, very int, no, conserva, yes, not ment, not ment, not ment, active r, not ment, 
12865995, 85931360, 3, 23, 1969, male, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, unemploy, 1, V/VI, II/IIIa, no, yes, lib dem, not very, not very, can't vo, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
62243962, 40310194, 2, 68, 1924, male, white, inapplic, 1929, married, 0, none, none, none, none, none, retired, 0, V/VI, II/IIIa, yes, inapplic, conserva, fairly s, fairly i, no, conserva, yes, not ment, not ment, not ment, active r, not ment, 
80974017, 40310194, 2, 66, 1925, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, retired, 0, II/IIIa, V/VI, yes, inapplic, conserva, fairly s, fairly i, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
53944987, 40110682, 2, 39, 1952, male, white, white br, 1954, married, 0, none, none, none, none, none, employed, 0, V/VI, V/VI, yes, inapplic, labour, fairly s, not at a, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
93635228, 40110682, 2, 36, 1956, female, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 0, I, II/IIIa, yes, inapplic, labour, fairly s, fairly i, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
31025258, 20520643, 2, 35, 1957, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 1, VII/IIIb, V/VI, yes, inapplic, lib dem, very str, not very, can't vo, lib dem, yes, member p, member t, member s, not ment, not ment, 
78195929, 20520643, 2, 24, 1968, male, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, ft studt, 1, I, I, no, yes, lib dem, not very, very int, no, scot nat, yes, not ment, not ment, not ment, not ment, not ment, 
10814546, 5001334, 2, 50, 1942, female, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 1, II/IIIa, VII/IIIb, no, yes, conserva, fairly s, fairly i, no, conserva, no, not ment, member t, not ment, not ment, not ment, 
28143850, 1501056, 2, 72, 1920, female, white, inapplic, inapplic, married, 0, none, none, none, none, none, retired, 0, IV, V/VI, yes, inapplic, conserva, not very, fairly i, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
37453933, 1501056, 2, 69, 1923, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, retired, 0, V/VI, IV, yes, inapplic, conserva, fairly s, fairly i, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
35674989, 91760895, 4, 39, 1952, male, white, white br, 1955, married, 2, 2, 2, none, 1, 1, self-emp, 0, IV, II/IIIa, no, no, none, very str, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
56655520, 91760895, 4, 31, 1961, female, white, white br, inapplic, married, 2, 2, none, 1, 2, 1, unemploy, 1, II/IIIa, IV, no, yes, labour, not at  a, fairly i, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
74925978, 34971039, 1, 23, 1969, male, white, inapplic, 1986, never ma, 0, none, none, none, none, none, ft studt, 1, V/VI, IV, no, yes, conserva, not very, not very, can't vo, conserva, yes, member p, member t, not ment, not ment, not ment, 
93745129, 19570102, 4, 36, 1955, female, white, white sc, inapplic, married, 2, 2, 2, none, none, 1, employed, 0, VII/IIIb, V/VI, no, yes, labour, not very, fairly i, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
58563659, 42881235, 1, 84, 1908, female, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, retired, 1, IV, V/VI, no, yes, conserva, not very, not very, yes, inapplic, yes, not ment, not ment, not ment, not ment, not ment, 
93304595, 37950332, 2, 48, 1944, male, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 0, II/IIIa, II/IIIa, no, yes, labour, not very, fairly i, no, lib dem, yes, not ment, not ment, not ment, active r, not ment, 
26814690, 37950332, 2, 46, 1946, female, white, inapplic, inapplic, married, 0, none, none, none, none, none, self-emp, 0, II/IIIa, VII/IIIb, no, yes, labour, fairly s, fairly i, no, lib dem, yes, not ment, not ment, not ment, active r, not ment, 
50774593, 78990136, 4, 48, 1944, male, white, inapplic, 1980, married, 2, 2, 2, none, none, 2, ft studt, 0, II/IIIa, II/IIIa, no, yes, conserva, not at  a, not very, no, lib dem, yes, not ment, not ment, member s, not ment, not ment, 
49875013, 78990136, 4, 40, 1952, male, white, inapplic, inapplic, married, 2, 2, 2, none, none, 2, employed, 1, I, I, yes, inapplic, conserva, fairly s, fairly i, no, conserva, yes, not ment, not ment, member s, not ment, not ment, 
43485163, 21440686, 2, 37, 1955, male, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 1, I, VII/IIIb, yes, inapplic, conserva, not very, not very, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
50835198, 21440686, 2, 36, 1956, female, white, white br, inapplic, married, 0, none, none, none, none, none, self-emp, 1, V/VI, II/IIIa, no, yes, conserva, not at  a, fairly i, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
8215633, 45641150, 4, 28, 1963, female, white, white br, inapplic, married, 2, 2, 2, none, none, 1, family c, 0, VII/IIIb, VII/IIIb, yes, inapplic, labour, fairly s, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
4405634, 45641150, 4, 28, 1963, male, white, inapplic, inapplic, married, 2, 2, 2, none, none, 1, self-emp, 1, IV, VII/IIIb, yes, inapplic, labour, not very, not very, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
2694081, 72010104, 2, 64, 1928, male, white, inapplic, 1951, married, 0, none, none, none, none, none, employed, 0, V/VI, IV, yes, inapplic, conserva, very str, fairly i, can't vo, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
63094164, 72010104, 2, 61, 1931, female, white, white br, 1951, married, 0, none, none, none, none, none, lt sick, 0, V/VI, IV, yes, inapplic, conserva, fairly s, very int, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
79985844, 52521230, 4, 25, 1967, male, white, white br, inapplic, married, 2, 2, 2, 1, 1, none, employed, 1, IV, V/VI, no, no, none, not at  a, not at a, no, conserva, yes, not ment, not ment, member s, active r, not ment, 
95395876, 52521230, 4, 25, 1967, female, white, white br, inapplic, married, 2, 2, 2, 1, 1, none, family c, 0, VII/IIIb, I, no, yes, conserva, not very, not very, can't vo, conserva, yes, not ment, not ment, not ment, active r, not ment, 
46664810, 31131007, 1, 43, 1948, female, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, gvt trng, 1, VII/IIIb, I, no, no, none, not at  a, not at a, yes, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
58024363, 60200607, 3, 55, 1937, female, white, white br, inapplic, married, 1, 1, 1, none, none, 1, self-emp, 0, IV, II/IIIa, no, no, none, not at  a, very int, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
49325427, 60200607, 3, 32, 1960, female, white, white br, inapplic, married, 1, 1, 1, none, none, 1, employed, 1, V/VI, V/VI, no, no, none, not at  a, not at a, no, labour, yes, not ment, not ment, not ment, active r, not ment, 
54293785, 24840767, 1, 76, 1916, female, white, inapplic, inapplic, living a, 0, none, none, none, none, none, family c, 0, V/VI, V/VI, no, no, none, not at  a, not very, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
23084971, 69300058, 1, 40, 1952, male, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, employed, 1, II/IIIa, V/VI, no, yes, labour, not very, very int, yes, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
11794251, 5820072, 2, 58, 1934, male, white, white br, inapplic, widowed, 0, none, none, none, none, none, self-emp, 0, IV, IV, no, yes, conserva, very str, fairly i, can't vo, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
16005906, 5820072, 2, 24, 1968, female, white, inapplic, 1992, never ma, 0, none, none, none, none, none, ft studt, 1, I, II/IIIa, no, no, none, not at  a, not very, yes, inapplic, yes, not ment, not ment, not ment, not ment, not ment, 
40205683, 50530484, 1, 28, 1964, female, white, white br, inapplic, never ma, 0, none, none, none, none, none, maternit, 1, II/IIIa, II/IIIa, no, yes, conserva, not very, not very, can't vo, conserva, yes, not ment, not ment, member s, not ment, not ment, 
28595365, 8971055, 4, 33, 1959, male, white, white br, inapplic, married, 2, 2, 1, none, 2, 1, employed, 0, II/IIIa, V/VI, yes, inapplic, conserva, fairly s, not very, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
80335408, 8971055, 4, 32, 1960, female, white, white br, inapplic, married, 2, 2, 2, none, 1, 1, employed, 0, II/IIIa, VII/IIIb, no, yes, conserva, fairly s, not very, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
99014488, 77640164, 4, 51, 1941, male, white, white br, inapplic, married, 1, 1, 1, none, none, none, employed, 0, II/IIIa, II/IIIa, no, no, none, not at  a, fairly i, can't vo, lib dem, yes, not ment, not ment, member s, not ment, not ment, 
80454645, 77640164, 4, 47, 1945, female, indian, asian/br, 1968, married, 1, 1, 1, none, none, none, employed, 1, II/IIIa, II/IIIa, yes, inapplic, conserva, not very, fairly i, no, lib dem, no, not ment, not ment, not ment, not ment, not ment, 
91936247, 77640164, 4, 18, 1974, male, indian, mix whit, inapplic, never ma, 0, 1, 1, none, none, none, ft studt, 0, II/IIIa, IV, no, yes, conserva, fairly s, fairly i, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
86343632, 37850982, 1, 89, 1903, female, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, family c, 0, VII/IIIb, IV, no, no, none, not at  a, not at a, yes, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
65423632, 52610982, 1, 89, 1903, female, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, family c, 0, VII/IIIb, IV, no, no, none, not at  a, fairly i, can't vo, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
74143871, 1580587, 2, 72, 1920, female, white, white br, inapplic, married, 0, none, none, none, none, none, retired, 1, II/IIIa, II/IIIa, no, yes, conserva, not very, not at a, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
83364004, 1580587, 2, 67, 1925, female, white, white br, inapplic, married, 0, none, none, none, none, none, self-emp, 1, IV, I, yes, inapplic, conserva, fairly s, very int, can't vo, conserva, yes, member p, not ment, not ment, not ment, not ment, 
96323998, 50261124, 2, 67, 1925, male, white, white br, inapplic, married, 0, none, none, none, none, none, retired, 0, I, V/VI, yes, inapplic, conserva, fairly s, not very, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
43634035, 50261124, 2, 65, 1926, female, white, inapplic, inapplic, married, 0, none, none, none, none, none, retired, 0, II/IIIa, V/VI, yes, inapplic, conserva, not very, fairly i, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
20234779, 65371063, 1, 44, 1948, female, white, white br, inapplic, divorced, 0, none, none, none, none, none, employed, 0, II/IIIa, VII/IIIb, no, yes, labour, fairly s, fairly i, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
9243690, 78390947, 1, 81, 1911, female, white, white br, 1947, widowed, 0, none, none, none, none, none, retired, 1, I, IV, yes, inapplic, conserva, fairly s, very int, can't vo, conserva, yes, not ment, not ment, not ment, active r, not ment, 
88584513, 3630990, 3, 50, 1942, female, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 0, V/VI, V/VI, no, yes, labour, not very, not at a, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
96994631, 3630990, 3, 46, 1945, male, white, white br, inapplic, married, 0, none, none, none, none, none, self-emp, 0, IV, VII/IIIb, proxy re, proxy re, none, not at  a, not at a, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
20936174, 3630990, 3, 19, 1973, male, white, inapplic, 1985, never ma, 0, none, none, none, none, none, ft studt, 1, VII/IIIb, V/VI, proxy re, proxy re, none, not at  a, not at a, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
41073807, 6600980, 1, 74, 1917, female, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, retired, 0, VII/IIIb, VII/IIIb, yes, inapplic, conserva, fairly s, not very, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
53395054, 56491422, 6, 39, 1953, male, indian, inapplic, inapplic, married, 2, 2, 2, none, none, 1, employed, 0, IV, V/VI, proxy re, proxy re, none, not at  a, not at a, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
64875111, 56491422, 6, 38, 1954, female, indian, inapplic, 1962, married, 2, 2, 2, 1, none, none, family c, 0, II/IIIa, IV, no, no, none, not at  a, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
71666206, 56491422, 6, 18, 1973, male, pakistan, inapplic, inapplic, never ma, 0, 2, 2, none, none, 1, unemploy, 0, V/VI, I, no, no, none, not at  a, fairly i, can't vo, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
